ticker,date,grok_rank,open,high_9_pct,low_9_pct,morning_high_pct,morning_low_pct,morning_close_pct,daily_high_pct,daily_low_pct,daily_close_pct,is_yoriten,is_yorisoko,high_9,low_9
9709.T,2025-10-30,4.0,1693.0,0.1181334908446544,-0.4725339633786178,0.2953337271116361,-0.4725339633786178,-0.1181334908446544,1.4766686355581808,-0.4725339633786178,1.4766686355581808,False,True,,
4743.T,2025-10-30,5.0,1489.0,0.6044325050369375,-0.0671591672263264,0.6044325050369375,-0.3357958361316319,-0.2014775016789791,0.6044325050369375,-0.3357958361316319,-0.0671591672263264,True,False,,
3747.T,2025-10-30,7.0,829.0,1.6887816646562124,-1.930036188178528,1.6887816646562124,-2.6537997587454765,-1.8094089264173705,1.6887816646562124,-3.0156815440289506,-2.6537997587454765,True,False,,
3856.T,2025-10-30,8.0,893.0,2.015677491601344,-0.1119820828667413,2.015677491601344,-0.3359462486002239,0.4479283314669653,2.015677491601344,-0.3359462486002239,1.1198208286674132,True,False,,
3940.T,2025-10-30,9.0,133.0,1.5037593984962403,0.0,1.5037593984962403,0.0,0.7518796992481203,3.007518796992481,0.0,2.255639097744361,True,True,,
4651.T,2025-10-30,10.0,215.0,0.4651162790697674,-0.4651162790697674,0.4651162790697674,-0.4651162790697674,-0.4651162790697674,0.9302325581395348,-0.4651162790697674,-0.4651162790697674,True,True,,
7018.T,2025-10-29,1.0,18400.0,3.804347826086957,-6.7934782608695645,3.804347826086957,-8.26086956521739,-6.8478260869565215,3.804347826086957,-8.26086956521739,0.2717391304347826,True,False,,
6803.T,2025-10-29,3.0,102.0,1.96078431372549,-0.9803921568627452,1.96078431372549,-1.96078431372549,-1.96078431372549,1.96078431372549,-2.941176470588235,-0.9803921568627452,True,False,,
3914.T,2025-10-29,4.0,3230.0,6.037151702786378,-2.786377708978328,10.8359133126935,-2.786377708978328,6.656346749226007,10.8359133126935,-2.786377708978328,5.88235294117647,False,True,,
4616.T,2025-10-29,5.0,2264.0,0.0,-0.441696113074205,0.0,-0.4858657243816254,-0.4858657243816254,0.1325088339222614,-1.060070671378092,-1.060070671378092,True,False,,
2962.T,2025-10-29,6.0,572.0,8.741258741258742,-20.804195804195803,8.741258741258742,-20.804195804195803,-14.685314685314683,8.741258741258742,-20.804195804195803,-18.356643356643357,True,True,,
7794.T,2025-10-29,8.0,545.0,2.0183486238532113,-0.3669724770642202,2.0183486238532113,-3.486238532110092,-2.752293577981652,2.752293577981652,-3.486238532110092,2.0183486238532113,True,False,,
2334.T,2025-10-29,9.0,304.0,6.0855263157894735,-0.8223684210526315,6.0855263157894735,-1.3157894736842104,-0.8223684210526315,6.4144736842105265,-1.3157894736842104,0.986842105263158,True,False,,
2934.T,2025-10-29,10.0,1800.0,0.0,-2.4444444444444446,0.0,-2.4444444444444446,-2.2222222222222223,0.0,-3.6111111111111103,-3.277777777777778,True,True,,
3664.T,2025-10-29,11.0,59.0,0.0,-5.084745762711865,0.0,-5.084745762711865,-3.389830508474576,0.0,-6.779661016949152,-5.084745762711865,True,True,,
7561.T,2025-10-29,12.0,651.0,1.3824884792626728,0.0,1.3824884792626728,-0.4608294930875576,-0.1536098310291858,1.3824884792626728,-0.4608294930875576,0.1536098310291858,True,False,,
4259.T,2025-11-04,1.0,675.0,0.0,-4.296296296296296,0.0,-4.296296296296296,-1.4814814814814816,0.0,-4.296296296296296,-1.6296296296296295,True,True,,
4082.T,2025-11-04,2.0,1381.0,3.548153511947864,-3.837798696596669,3.548153511947864,-3.837798696596669,1.0137581462708185,3.548153511947864,-3.837798696596669,-1.5206372194062274,True,True,,
4875.T,2025-11-04,3.0,209.0,3.827751196172249,-6.220095693779904,3.827751196172249,-6.220095693779904,0.4784688995215311,3.827751196172249,-6.220095693779904,-2.8708133971291865,True,True,,
3914.T,2025-11-04,4.0,3920.0,2.0408163265306123,-7.397959183673469,2.0408163265306123,-10.076530612244898,-10.076530612244898,2.0408163265306123,-12.11734693877551,-10.96938775510204,True,False,,
2445.T,2025-11-04,5.0,410.0,1.2195121951219512,-1.2195121951219512,1.2195121951219512,-1.2195121951219512,-0.2439024390243902,1.951219512195122,-1.2195121951219512,1.4634146341463417,True,True,,
3997.T,2025-11-04,6.0,338.0,8.875739644970414,-2.366863905325444,8.875739644970414,-2.366863905325444,-0.591715976331361,8.875739644970414,-2.366863905325444,2.366863905325444,True,True,,
7746.T,2025-11-04,7.0,433.0,5.542725173210162,-0.4618937644341801,5.542725173210162,-2.3094688221709005,-1.8475750577367205,5.542725173210162,-10.854503464203232,-10.392609699769054,True,False,,
9552.T,2025-11-04,8.0,1265.0,10.67193675889328,-0.0790513833992094,10.67193675889328,-0.0790513833992094,6.877470355731226,10.67193675889328,-0.0790513833992094,6.086956521739131,True,True,,
1798.T,2025-11-04,9.0,6720.0,6.845238095238096,-2.380952380952381,7.142857142857142,-2.380952380952381,4.464285714285714,7.142857142857142,-2.380952380952381,4.166666666666666,False,True,,
2743.T,2025-11-04,10.0,122.0,0.0,-5.737704918032787,0.0,-5.737704918032787,-4.918032786885246,0.0,-9.01639344262295,-8.19672131147541,True,True,,
4436.T,2025-11-04,11.0,466.0,3.004291845493562,-0.8583690987124464,3.004291845493562,-0.8583690987124464,2.575107296137339,3.4334763948497855,-0.8583690987124464,2.1459227467811157,True,True,,
8014.T,2025-11-04,12.0,3905.0,0.0,-2.3047375160051216,0.7682458386683738,-2.3047375160051216,0.3841229193341869,0.8962868117797695,-2.3047375160051216,0.2560819462227913,False,True,,
1844.T,2025-11-04,13.0,640.0,0.9375,-3.5937499999999996,0.9375,-4.0625,-2.8125,0.9375,-4.0625,-2.5,True,False,,
3660.T,2025-11-05,1.0,445.0,0.0,-2.0224719101123596,0.0,-3.3707865168539324,-3.3707865168539324,0.0,-3.3707865168539324,-1.1235955056179776,True,False,,
2160.T,2025-11-05,2.0,2491.0,0.0,-1.204335608189482,0.0,-3.412284223203533,-3.331995182657567,0.0,-3.412284223203533,-1.1641910879164994,True,False,,
3350.T,2025-11-05,3.0,429.0,1.6317016317016315,-1.3986013986013983,1.6317016317016315,-3.7296037296037294,-2.564102564102564,3.4965034965034967,-3.7296037296037294,3.0303030303030303,True,False,,
6232.T,2025-11-05,4.0,1009.0,1.0901883052527257,-0.5946481665014867,1.0901883052527257,-1.7839444995044598,-1.5857284440039645,2.0812685827552033,-1.7839444995044598,1.3875123885034688,True,False,,
7983.T,2025-11-05,5.0,1486.0,0.0,-5.450874831763122,0.0,-5.652759084791386,-4.5760430686406455,0.0,-5.652759084791386,-1.8842530282637957,True,False,,
5994.T,2025-11-05,6.0,1571.0,0.0,-5.537873965626989,0.1909611712285168,-5.537873965626989,-2.609802673456397,2.2278803309993633,-5.537873965626989,0.4455760661998727,False,True,,
7859.T,2025-11-05,7.0,180.0,3.3333333333333335,-0.5555555555555556,3.3333333333333335,-1.1111111111111112,-1.1111111111111112,3.3333333333333335,-1.1111111111111112,-0.5555555555555556,True,False,,
8912.T,2025-11-05,9.0,158.0,0.6329113924050633,-1.2658227848101269,0.6329113924050633,-1.2658227848101269,0.6329113924050633,1.2658227848101269,-1.2658227848101269,0.6329113924050633,True,True,,
6035.T,2025-11-05,10.0,789.0,0.3802281368821292,-1.520912547528517,0.3802281368821292,-3.041825095057034,-3.041825095057034,0.3802281368821292,-3.041825095057034,0.3802281368821292,True,False,,
4082.T,2025-11-06,1.0,1400.0,0.2142857142857143,-4.428571428571428,0.2142857142857143,-6.642857142857143,-5.785714285714286,0.2142857142857143,-14.428571428571429,-12.214285714285714,True,False,,
7729.T,2025-11-06,3.0,11060.0,4.159132007233273,-0.9041591320072332,4.159132007233273,-3.074141048824593,-2.2151898734177213,4.159132007233273,-3.074141048824593,-2.034358047016275,True,False,,
6366.T,2025-11-06,4.0,482.0,3.319502074688797,-0.4149377593360996,5.809128630705394,-0.4149377593360996,4.979253112033195,5.809128630705394,-0.4149377593360996,3.941908713692946,False,True,,
4875.T,2025-11-06,5.0,218.0,7.79816513761468,0.0,7.79816513761468,-0.9174311926605504,-0.9174311926605504,7.79816513761468,-2.293577981651376,0.0,True,False,,
4570.T,2025-11-06,6.0,580.0,4.310344827586207,-4.310344827586207,4.310344827586207,-4.655172413793104,-3.2758620689655173,4.310344827586207,-6.724137931034482,-3.793103448275862,True,False,,
6240.T,2025-11-06,7.0,654.0,2.1406727828746175,-5.198776758409786,2.1406727828746175,-5.198776758409786,-1.0703363914373087,2.90519877675841,-5.198776758409786,1.2232415902140672,True,True,,
6994.T,2025-11-06,8.0,762.0,0.2624671916010498,-4.8556430446194225,1.4435695538057742,-4.8556430446194225,-1.968503937007874,1.574803149606299,-4.8556430446194225,0.0,False,True,,
219A.T,2025-11-06,9.0,1884.0,0.5307855626326964,-3.1316348195329087,0.5307855626326964,-3.1316348195329087,-2.813163481953291,0.5307855626326964,-3.874734607218683,-3.397027600849257,True,True,,
6993.T,2025-11-06,10.0,48.0,6.25,-2.083333333333333,6.25,-2.083333333333333,0.0,6.25,-8.333333333333332,-6.25,True,True,,
6022.T,2025-11-06,11.0,5660.0,2.65017667844523,-5.30035335689046,4.946996466431095,-5.30035335689046,2.65017667844523,4.946996466431095,-5.30035335689046,1.2367491166077738,False,True,,
3082.T,2025-11-06,12.0,921.0,0.0,-0.1085776330076004,0.1085776330076004,-0.2171552660152008,0.1085776330076004,0.3257328990228013,-0.2171552660152008,0.3257328990228013,False,False,,
4237.T,2025-11-06,13.0,311.0,0.0,-0.3215434083601286,0.0,-0.3215434083601286,0.0,0.3215434083601286,-0.6430868167202572,-0.3215434083601286,True,True,,
7746.T,2025-11-07,1.0,417.0,0.0,-4.796163069544365,0.0,-6.235011990407674,-5.755395683453238,0.0,-6.235011990407674,-5.275779376498801,True,False,,
6328.T,2025-11-07,2.0,4395.0,1.2514220705346986,-3.0716723549488054,1.2514220705346986,-3.0716723549488054,0.1137656427758816,1.2514220705346986,-3.0716723549488054,-1.4789533560864618,True,True,,
8105.T,2025-11-07,3.0,659.0,0.7587253414264037,-4.400606980273141,0.7587253414264037,-5.7663125948406675,-5.159332321699544,0.7587253414264037,-6.525037936267071,-4.400606980273141,True,False,,
7826.T,2025-11-07,6.0,3225.0,1.2403100775193798,-1.7054263565891472,1.2403100775193798,-4.961240310077519,-1.2403100775193798,1.2403100775193798,-4.961240310077519,-4.0310077519379846,True,False,,
3798.T,2025-11-07,7.0,716.0,0.2793296089385474,-1.2569832402234635,0.2793296089385474,-2.5139664804469275,-2.5139664804469275,0.2793296089385474,-2.9329608938547485,-2.5139664804469275,True,False,,
7018.T,2025-11-07,8.0,16280.0,1.2899262899262898,-11.363636363636363,1.2899262899262898,-11.363636363636363,-4.4840294840294845,1.2899262899262898,-11.363636363636363,-6.6339066339066335,True,True,,
7711.T,2025-11-07,9.0,6630.0,0.7541478129713424,-6.033182503770739,0.7541478129713424,-8.74811463046757,-7.541478129713424,0.7541478129713424,-8.74811463046757,-7.088989441930618,True,False,,
6524.T,2025-11-07,10.0,3275.0,2.137404580152672,-1.2213740458015268,2.137404580152672,-1.6793893129770994,-0.9160305343511452,2.137404580152672,-1.6793893129770994,0.0,True,False,,
3077.T,2025-11-10,1.0,595.0,0.1680672268907563,-6.5546218487394965,0.1680672268907563,-6.722689075630252,-4.033613445378151,0.1680672268907563,-7.226890756302522,-4.369747899159663,True,False,,
6232.T,2025-11-10,2.0,1048.0,0.381679389312977,-2.5763358778625953,0.381679389312977,-2.862595419847328,-1.3358778625954195,0.381679389312977,-2.862595419847328,-1.717557251908397,True,False,,
4318.T,2025-11-10,3.0,790.0,1.139240506329114,0.0,1.6455696202531649,0.0,0.9704667103441456,1.6455696202531649,0.0,0.5485206314280063,False,True,,
4598.T,2025-11-10,4.0,523.0,0.1912045889101338,-11.663479923518166,0.1912045889101338,-11.854684512428298,-10.89866156787763,0.1912045889101338,-11.854684512428298,-8.795411089866157,True,False,,
2334.T,2025-11-10,5.0,450.0,7.888888888888888,-0.6666666666666667,10.0,-0.6666666666666667,10.0,13.333333333333334,-0.6666666666666667,11.777777777777777,False,True,,
8746.T,2025-11-10,6.0,453.0,2.869757174392936,0.0,2.869757174392936,0.0,1.7660044150110374,2.869757174392936,0.0,1.7660044150110374,True,True,,
6927.T,2025-11-10,7.0,967.0,1.344364012409514,-0.7238883143743536,1.344364012409514,-0.7238883143743536,0.7238883143743536,1.344364012409514,-0.7238883143743536,0.7238883143743536,True,True,,
6986.T,2025-11-10,8.0,654.0,0.764525993883792,-0.4587155963302752,0.764525993883792,-0.4587155963302752,0.4587155963302752,1.0703363914373087,-0.4587155963302752,0.764525993883792,True,True,,
6803.T,2025-11-10,9.0,95.0,10.526315789473683,-2.1052631578947367,10.526315789473683,-2.1052631578947367,4.2105263157894735,10.526315789473683,-2.1052631578947367,9.473684210526317,True,True,,
7937.T,2025-11-10,11.0,2362.0,0.0,-1.1854360711261642,0.0,-2.3708721422523285,-2.3708721422523285,0.0,-2.3708721422523285,-1.7781541066892466,True,False,,
3744.T,2025-11-10,12.0,554.0,0.0,-5.595667870036101,0.0,-7.039711191335741,-5.956678700361011,0.0,-7.039711191335741,-3.9711191335740073,True,False,,
3103.T,2025-11-11,1.0,197.0,0.5076142131979695,-0.5076142131979695,22.33502538071066,-1.015228426395939,19.796954314720814,25.380710659898476,-1.015228426395939,25.380710659898476,False,False,,
7014.T,2025-11-11,2.0,4380.0,1.0273972602739725,-2.28310502283105,1.0273972602739725,-2.853881278538813,-2.5114155251141552,1.0273972602739725,-4.10958904109589,-1.7123287671232876,True,False,,
1944.T,2025-11-11,3.0,6208.0,1.2886597938144329,-0.2416237113402062,1.2886597938144329,-0.8537371134020618,-0.7087628865979382,1.2886597938144329,-0.8537371134020618,0.1932989690721649,True,False,,
6794.T,2025-11-11,4.0,2528.0,0.0,-6.25,0.0,-7.199367088607595,-2.6107594936708862,0.0,-7.199367088607595,-0.3955696202531645,True,False,,
7320.T,2025-11-11,6.0,2142.0,0.1400560224089636,-0.7936507936507936,0.1867413632119514,-1.680672268907563,-0.5135387488328664,0.326797385620915,-1.680672268907563,0.0933706816059757,False,False,,
9158.T,2025-11-11,7.0,961.0,0.3121748178980228,-1.9771071800208115,1.8730489073881371,-1.9771071800208115,1.8730489073881371,2.497398543184183,-1.9771071800208115,2.2892819979188346,False,True,,
9302.T,2025-11-11,8.0,3749.0,0.9069085089357162,-0.480128034142438,1.0936249666577753,-0.6935182715390771,0.7468658308882369,1.6004267804747934,-0.6935182715390771,0.8002133902373967,False,False,,
8850.T,2025-11-11,10.0,4780.0,0.0,-2.928870292887029,0.0,-3.6610878661087862,-2.092050209205021,0.0,-3.6610878661087862,-2.092050209205021,True,False,,
3895.T,2025-11-11,11.0,403.0,0.0,0.0,0.0,-0.4962779156327543,-0.4962779156327543,0.4962779156327543,-0.4962779156327543,0.0,True,False,,
7438.T,2025-11-12,2.0,1588.0,0.7556675062972292,-0.8816120906801008,0.7556675062972292,-0.8816120906801008,-0.3148614609571789,0.7556675062972292,-2.141057934508816,-1.1964735516372795,True,True,,
4591.T,2025-11-12,3.0,88.0,4.545454545454546,0.0,4.545454545454546,0.0,3.4090909090909087,4.545454545454546,0.0,3.4090909090909087,True,True,,
7320.T,2025-11-12,4.0,2147.0,0.5589194224499302,-1.2575687005123428,1.0246856078248718,-1.2575687005123428,-0.2328830926874709,1.0246856078248718,-1.2575687005123428,0.6520726595249186,False,True,,
6496.T,2025-11-12,6.0,6050.0,1.818181818181818,-0.8264462809917356,3.8016528925619832,-0.8264462809917356,3.4710743801652892,3.9669421487603302,-0.8264462809917356,3.8016528925619832,False,True,,
5952.T,2025-11-12,7.0,200.0,1.0,-0.5,1.0,-0.5,0.0,1.0,-0.5,0.0,True,True,,
4499.T,2025-11-13,1.0,2646.0,0.4157218442932728,-2.1919879062736203,0.4157218442932728,-3.665910808767952,-2.53212396069539,0.4157218442932728,-3.665910808767952,-1.7384731670445956,True,False,,
325A.T,2025-11-13,2.0,4315.0,0.0,-1.738122827346466,0.0,-2.6651216685979144,-2.20162224797219,0.0,-2.6651216685979144,-2.4333719582850524,True,False,,
4598.T,2025-11-13,3.0,500.0,0.6,-1.7999999999999998,0.6,-3.2,-2.0,0.6,-3.2,-1.2,True,False,,
2378.T,2025-11-13,4.0,1042.0,0.7677543186180422,0.0,0.7677543186180422,-0.0959692898272552,0.0,0.7677543186180422,-0.5758157389635317,-0.3838771593090211,True,False,,
4165.T,2025-11-13,5.0,977.0,1.842374616171955,-2.865916069600819,1.842374616171955,-5.629477993858751,-5.322415557830093,1.842374616171955,-8.597748208802457,-6.857727737973388,True,False,,
7294.T,2025-11-13,6.0,1002.0,0.0,-3.892215568862276,0.0,-3.992015968063872,-0.998003992015968,0.0,-3.992015968063872,-1.996007984031936,True,False,,
4251.T,2025-11-13,7.0,1158.0,2.2452504317789295,0.0,2.2452504317789295,0.0,1.468048359240069,2.763385146804836,0.0,2.2452504317789295,True,True,,
5255.T,2025-11-13,8.0,176.0,0.0,-2.840909090909091,0.0,-2.840909090909091,-1.1363636363636365,0.0,-2.840909090909091,-1.7045454545454544,True,True,,
5029.T,2025-11-13,9.0,1083.0,1.2003693444136658,-0.4616805170821791,2.0313942751615883,-0.4616805170821791,1.10803324099723,2.0313942751615883,-0.4616805170821791,1.662049861495845,False,True,,
241A.T,2025-11-13,11.0,627.0,0.0,-3.6682615629984054,0.0,-4.146730462519936,-3.827751196172249,0.0,-4.146730462519936,-3.6682615629984054,True,False,,
5071.T,2025-11-13,12.0,1394.0,0.0,-1.6499282639885222,0.0,-1.6499282639885222,-0.3586800573888092,0.0,-1.6499282639885222,-0.2869440459110474,True,True,,
6525.T,2025-11-14,1.0,4194.0,2.2651406771578446,-1.144492131616595,2.2651406771578446,-2.3605150214592276,-2.312827849308536,2.2651406771578446,-2.7896995708154506,-2.074391988555079,True,False,,
5706.T,2025-11-14,2.0,18200.0,8.571428571428571,0.0,8.571428571428571,0.0,6.318681318681318,9.615384615384617,0.0,6.565934065934067,True,True,,
4575.T,2025-11-14,3.0,823.0,1.336573511543135,-0.7290400972053462,1.336573511543135,-1.9441069258809232,-1.2150668286755772,1.336573511543135,-1.9441069258809232,-1.0935601458080195,True,False,,
9501.T,2025-11-14,4.0,916.9000244140624,2.1812628931688423,-0.1526910651962491,2.1812628931688423,-0.5344120715007965,-0.1635947169876631,2.1812628931688423,-5.551316725789134,-3.893555595643598,True,False,,
4061.T,2025-11-14,5.0,2440.0,0.2254098360655738,-0.6147540983606558,0.6762295081967213,-0.6147540983606558,0.5532786885245902,0.819672131147541,-0.6147540983606558,0.3278688524590163,False,True,,
6087.T,2025-11-14,6.0,3180.0,0.0,0.0,0.1572327044025157,0.0,0.1572327044025157,0.1572327044025157,-0.4716981132075472,-0.1572327044025157,False,True,,
6309.T,2025-11-14,7.0,1623.0,0.6161429451632778,-0.3080714725816389,0.7393715341959335,-0.3080714725816389,0.6161429451632778,1.8484288354898335,-0.3080714725816389,1.4171287738755391,False,True,,
5406.T,2025-11-14,8.0,1865.0,0.4021447721179624,-0.8579088471849867,1.447721179624665,-0.8579088471849867,0.938337801608579,1.93029490616622,-0.8579088471849867,1.6085790884718498,False,True,,
1844.T,2025-11-14,9.0,637.0,6.593406593406594,0.0,6.593406593406594,0.0,2.9827315541601256,6.593406593406594,0.0,3.139717425431711,True,True,,
5711.T,2025-11-14,10.0,3060.0,2.026143790849673,-0.196078431372549,2.026143790849673,-0.196078431372549,0.6862745098039216,2.026143790849673,-0.196078431372549,1.4052287581699348,True,True,,
8136.T,2025-11-14,11.0,5928.0,1.332658569500675,-0.7928475033738192,1.332658569500675,-0.7928475033738192,-0.1518218623481781,1.332658569500675,-2.496626180836707,-1.501349527665317,True,True,,
4911.T,2025-11-14,12.0,2660.5,1.033640293177974,-0.3194888178913738,2.0109002067280586,-0.3194888178913738,0.6389776357827476,2.274008644991543,-0.3194888178913738,0.0939672993798158,False,True,,
6594.T,2025-11-17,2.0,2151.0,1.720130172013017,-3.207810320781032,1.720130172013017,-5.206880520688053,-3.486750348675035,1.720130172013017,-5.5323105532310555,-5.067410506741051,True,False,,
5597.T,2025-11-17,3.0,1681.0,2.0226055919095773,-2.97441998810232,2.0226055919095773,-2.97441998810232,-1.7251635930993456,2.0226055919095773,-3.2123735871505055,-2.379535990481856,True,True,,
5574.T,2025-11-17,4.0,2750.0,0.6909090909090909,-2.2545454545454544,0.6909090909090909,-2.2545454545454544,-2.1454545454545455,0.6909090909090909,-3.8181818181818183,-3.3454545454545452,True,True,,
302A.T,2025-11-17,5.0,1189.0,0.0,-2.1026072329688814,0.0,-2.4390243902439024,-2.4390243902439024,0.0,-4.373423044575273,-4.373423044575273,True,False,,
9348.T,2025-11-17,6.0,475.0,0.631578947368421,-2.3157894736842106,0.631578947368421,-3.7894736842105265,-3.3684210526315788,0.631578947368421,-4.0,-3.3684210526315788,True,False,,
6495.T,2025-11-17,7.0,116.0,0.0,-2.586206896551724,0.0,-3.4482758620689653,-3.4482758620689653,0.0,-3.4482758620689653,-3.4482758620689653,True,False,,
2462.T,2025-11-17,8.0,1500.0,0.0666666666666666,-0.2666666666666666,0.0666666666666666,-0.2666666666666666,-0.1333333333333333,0.2666666666666666,-0.2666666666666666,0.1333333333333333,True,True,,
265A.T,2025-11-17,9.0,1033.0,0.5808325266214909,-3.3881897386253628,1.8393030009680544,-3.3881897386253628,0.2904162633107454,1.8393030009680544,-3.3881897386253628,-2.2265246853823815,False,True,,
2492.T,2025-11-17,10.0,347.0,0.5763688760806917,-1.1527377521613833,0.5763688760806917,-1.729106628242075,-1.1527377521613833,0.5763688760806917,-1.729106628242075,-0.5763688760806917,True,False,,
6432.T,2025-11-17,11.0,6500.0,1.5384615384615383,-0.3076923076923077,1.5384615384615383,-0.4615384615384615,0.3076923076923077,1.5384615384615383,-0.4615384615384615,0.7692307692307693,True,False,,
6269.T,2025-11-18,1.0,14430.0,4.46985446985447,-1.7671517671517671,4.46985446985447,-2.875952875952876,-0.3118503118503118,4.46985446985447,-4.158004158004158,-2.702702702702702,True,False,,
7018.T,2025-11-18,2.0,16580.0,0.0,-5.307599517490953,0.0,-6.212303980699638,-5.548854041013269,0.0,-8.504221954161642,-7.961399276236429,True,False,,
9424.T,2025-11-18,3.0,147.0,0.0,-2.0408163265306123,0.0,-2.0408163265306123,-2.0408163265306123,0.0,-3.4013605442176873,-2.0408163265306123,True,True,,
6594.T,2025-11-18,4.0,2068.0,1.4506769825918762,-0.7736943907156674,1.4506769825918762,-1.4990328820116054,-1.2088974854932302,1.4506769825918762,-1.9825918762088972,-1.5957446808510638,True,False,,
8136.T,2025-11-18,5.0,5459.0,3.169078585821579,-0.421322586554314,3.169078585821579,-0.421322586554314,0.3114123465836234,3.169078585821579,-1.9051108261586371,1.4837882396043232,True,True,,
9101.T,2025-11-18,6.0,4872.0,0.2463054187192118,-0.6157635467980296,0.4310344827586206,-0.6157635467980296,0.3078817733990148,0.4310344827586206,-0.6157635467980296,-0.0410509031198686,False,True,,
6613.T,2025-11-18,7.0,355.0,0.2816901408450704,-1.6901408450704225,0.2816901408450704,-2.535211267605634,-0.5633802816901409,0.2816901408450704,-2.8169014084507045,-2.535211267605634,True,False,,
3989.T,2025-11-18,8.0,1040.0,5.096153846153846,0.0,5.096153846153846,0.0,2.2115384615384617,5.096153846153846,0.0,0.7692307692307693,True,True,,
7453.T,2025-11-18,9.0,2975.0,1.4453781512605042,-0.1680672268907563,1.4453781512605042,-0.1680672268907563,0.0840336134453781,1.4453781512605042,-2.3529411764705883,-1.1092436974789917,True,True,,
5597.T,2025-11-18,10.0,1635.0,0.4892966360856269,-4.892966360856269,0.4892966360856269,-6.36085626911315,-6.055045871559633,0.4892966360856269,-7.706422018348624,-5.81039755351682,True,False,,
5803.T,2025-11-18,11.0,19190.0,0.5732152162584679,-4.012506513809275,0.5732152162584679,-4.637832204273059,-2.292860865033872,0.5732152162584679,-6.9306930693069315,-6.618030224075039,True,False,,
9561.T,2025-11-18,12.0,492.0,0.0,-7.723577235772358,0.0,-7.723577235772358,-3.048780487804878,0.0,-7.723577235772358,-6.910569105691057,True,True,,
5724.T,2025-11-19,1.0,2231.0,8.964589870013446,-3.899596593455849,17.97400268937696,-3.899596593455849,17.615419094576424,20.977140295831465,-3.899596593455849,16.270730614074406,False,True,,
7271.T,2025-11-19,2.0,1075.0,0.0930232558139534,-3.255813953488372,0.2790697674418604,-3.255813953488372,-1.8604651162790695,0.2790697674418604,-3.813953488372093,-3.627906976744186,False,True,,
8061.T,2025-11-19,3.0,2171.0,0.0,-2.1188392445877473,0.0,-2.1188392445877473,-0.3684937816674343,0.0,-2.1188392445877473,-1.243666513127591,True,True,,
