signal_date,trade_date,code,name,label,segment,role,score,action,close,next_open,next_close,ret5,ret20,vs25,dist20hi,pnl_pct,pnl_100,sox_ret5,mu_ret5,nvda_ret5,semicon_market_up,variant
2024-06-07,2024-06-10,6367,ダイキン工業,B,冷却/空調,tradable,10.0,WATCH,22470.0,22490.0,22900.0,15.556698380046274,12.097779995011226,9.940112728980743,-3.5622317596566533,1.8230324588706104,41000.0,3.198689443391811,4.752001953124996,10.266066714697896,True,all_top3
2024-06-07,2024-06-10,6981,村田製作所,B,MLCC/電源部品/EMI,tradable,10.0,WATCH,3048.0,3050.0,3083.0,13.51955307262569,17.321016166281744,11.112245240181796,-0.39215686274509665,1.081967213114754,3300.0,3.198689443391811,4.752001953124996,10.266066714697896,True,all_top3
2024-06-10,2024-06-11,3436,SUMCO,A,シリコンウエハ,tradable,10.0,WATCH,2393.0,2400.5,2385.0,20.554156171284642,26.61375661375662,18.235898652120632,0.0,-0.6456988127473418,-1550.0,4.073551458728586,5.18842884471904,5.904348622197686,True,all_top3
2024-06-10,2024-06-11,6367,ダイキン工業,B,冷却/空調,tradable,10.0,WATCH,22900.0,22825.0,22755.0,18.25458301058611,17.556468172484596,11.527784541956843,-1.716738197424894,-0.3066812705366906,-7000.0,4.073551458728586,5.18842884471904,5.904348622197686,True,all_top3
2024-06-10,2024-06-11,6981,村田製作所,B,MLCC/電源部品/EMI,tradable,10.0,WATCH,3083.0,3065.0,3037.0,17.059649922162734,12.76517922457938,11.61231464318815,0.0,-0.9135399673735778,-2800.0,4.073551458728586,5.18842884471904,5.904348622197686,True,all_top3
2024-06-11,2024-06-12,3436,SUMCO,A,シリコンウエハ,tradable,9.0,WATCH,2385.0,2365.0,2395.5,-0.1674340728338164,22.307692307692317,16.71266662751776,-0.33430839949853963,1.289640591966168,3050.0,4.868974122364111,6.656670858496061,3.8415686922039116,True,all_top3
2024-06-11,2024-06-12,4004,レゾナック,A,パッケージ/CMP材料,tradable,9.0,WATCH,3440.0,3425.0,3345.0,1.116990005878904,33.64413364413363,29.75060726301657,-0.2609452015076785,-2.335766423357666,-8000.0,4.868974122364111,6.656670858496061,3.8415686922039116,True,all_top3
2024-06-11,2024-06-12,4063,信越化学工業,A,シリコンウエハ,tradable,9.0,WATCH,6193.0,6093.0,6168.0,4.136539431646202,69.43912448700411,48.37513296980267,-0.20947470190139095,1.230920728705076,7500.0,4.868974122364111,6.656670858496061,3.8415686922039116,True,all_top3
2024-06-12,2024-06-13,3436,SUMCO,A,シリコンウエハ,tradable,10.0,WATCH,2395.5,2440.5,2463.0,4.106910039113432,23.926539058458363,16.129689060394202,0.0,0.9219422249538978,2250.0,3.2432374684257192,5.265120733407813,2.2541607740956593,True,all_top3
2024-06-12,2024-06-13,6981,村田製作所,B,MLCC/電源部品/EMI,tradable,10.0,WATCH,3117.0,3146.0,3201.0,3.280318091451284,13.925438596491224,11.242446434460106,0.0,1.7482517482517501,5500.0,3.2432374684257192,5.265120733407813,2.2541607740956593,True,all_top3
2024-06-12,2024-06-13,4063,信越化学工業,A,シリコンウエハ,tradable,9.0,WATCH,6168.0,6300.0,6214.0,3.733602421796167,71.19067443796835,44.15256614003926,-0.6123106670963607,-1.3650793650793691,-8600.0,3.2432374684257192,5.265120733407813,2.2541607740956593,True,all_top3
2024-06-13,2024-06-14,3436,SUMCO,A,シリコンウエハ,tradable,10.0,WATCH,2463.0,2462.5,2417.0,6.947459834997827,28.281249999999993,18.096644578486565,0.0,-1.8477157360406116,-4550.0,5.672536556761143,10.048428791774256,7.117472547913084,True,all_top3
2024-06-13,2024-06-14,6367,ダイキン工業,B,冷却/空調,tradable,10.0,WATCH,23155.0,23300.0,23300.0,2.252152793111062,17.987261146496824,10.923218426044802,-0.622317596566524,0.0,0.0,5.672536556761143,10.048428791774256,7.117472547913084,True,all_top3
2024-06-13,2024-06-14,4062,イビデン,A,パッケージ基板,heavy_watch,9.0,WATCH,3155.0,3171.0,3240.0,0.8954269267668735,38.074398249452955,21.02682921215562,-1.6521197007481336,2.1759697256386046,6900.0,5.672536556761143,10.048428791774256,7.117472547913084,True,all_top3
2024-06-14,2024-06-17,3436,SUMCO,A,シリコンウエハ,tradable,10.0,WATCH,2417.0,2399.0,2346.5,4.859002169197391,24.267352185089976,14.7466269144219,-1.867641088103933,-2.1884118382659468,-5250.0,5.883406284366077,7.957841740233751,9.09271751549634,True,all_top3
2024-06-14,2024-06-17,6367,ダイキン工業,B,冷却/空調,tradable,10.0,WATCH,23300.0,23060.0,22960.0,3.6938139741877984,14.187699093359463,10.92597000714115,0.0,-0.43365134431916363,-10000.0,5.883406284366077,7.957841740233751,9.09271751549634,True,all_top3
2024-06-14,2024-06-17,4004,レゾナック,A,パッケージ/CMP材料,tradable,9.0,WATCH,3584.0,3550.0,3450.0,5.226071638285368,49.89544123797573,29.397492923574585,0.0,-2.8169014084507005,-10000.0,5.883406284366077,7.957841740233751,9.09271751549634,True,all_top3
2024-06-17,2024-06-18,3436,SUMCO,A,シリコンウエハ,tradable,10.0,WATCH,2346.5,2380.0,2403.5,-1.943167572085247,21.078431372549012,10.4422396264779,-4.730004060089321,0.9873949579831898,2350.0,6.073776690361088,9.649898976454697,7.54577119872577,True,all_top3
2024-06-17,2024-06-18,6367,ダイキン工業,B,冷却/空調,tradable,10.0,WATCH,22960.0,22900.0,22760.0,0.26200873362445254,11.564625850340127,8.587697808382444,-1.4592274678111639,-0.6113537117903967,-14000.0,6.073776690361088,9.649898976454697,7.54577119872577,True,all_top3
2024-06-17,2024-06-18,4004,レゾナック,A,パッケージ/CMP材料,tradable,9.0,WATCH,3450.0,3519.0,3549.0,0.028993911278640816,46.683673469387756,22.8807522439094,-3.7388392857142905,0.8525149190110826,3000.0,6.073776690361088,9.649898976454697,7.54577119872577,True,all_top3
2024-06-18,2024-06-19,3436,SUMCO,A,シリコンウエハ,tradable,10.0,WATCH,2403.5,2439.0,2414.0,0.7756813417190811,24.340403517847896,12.167371358702228,-2.4157531465692217,-1.0250102501024982,-2500.0,7.450362194399895,13.60775051999854,12.1329895993896,True,all_top3
2024-06-18,2024-06-19,6367,ダイキン工業,B,冷却/空調,tradable,10.0,WATCH,22760.0,22920.0,22915.0,0.02197319270489384,11.159951159951165,7.027311714694151,-2.3175965665236054,-0.021815008726000507,-500.0,7.450362194399895,13.60775051999854,12.1329895993896,True,all_top3
2024-06-18,2024-06-19,4004,レゾナック,A,パッケージ/CMP材料,tradable,9.0,WATCH,3549.0,3551.0,3488.0,3.1686046511627985,50.0,24.675050937961075,-0.9765625,-1.7741481272880888,-6300.0,7.450362194399895,13.60775051999854,12.1329895993896,True,all_top3
2024-06-19,2024-06-20,3436,SUMCO,A,シリコンウエハ,tradable,11.0,WATCH,2414.0,2414.0,2403.5,0.7722813608849854,21.48968293910418,11.654841305815866,-1.9894437677628884,-0.4349627174813575,-1050.0,,,,,all_top3
2024-06-19,2024-06-20,6367,ダイキン工業,B,冷却/空調,tradable,10.0,WATCH,22915.0,22955.0,23025.0,1.5285777580859472,10.647030420086923,6.993444521225922,-1.652360515021456,0.30494445654540847,7000.0,,,,,all_top3
2024-06-19,2024-06-20,4004,レゾナック,A,パッケージ/CMP材料,tradable,9.0,WATCH,3488.0,3500.0,3486.0,4.275037369207779,49.05982905982906,20.79737348830122,-2.67857142857143,-0.40000000000000036,-1400.0,,,,,all_top3
2024-06-20,2024-06-21,3436,SUMCO,A,シリコンウエハ,tradable,10.0,WATCH,2403.5,2388.0,2368.0,-2.4157531465692217,23.700463201235202,10.183555213261442,-2.4157531465692217,-0.8375209380234505,-2000.0,1.6145941952155685,2.444051468139441,4.456870580724903,True,all_top3
2024-06-20,2024-06-21,4004,レゾナック,A,パッケージ/CMP材料,tradable,10.0,WATCH,3486.0,3457.0,3451.0,2.4691358024691468,44.767441860465105,19.042740646641796,-2.734375,-0.17356089094591187,-600.0,1.6145941952155685,2.444051468139441,4.456870580724903,True,all_top3
2024-06-20,2024-06-21,4062,イビデン,A,パッケージ基板,heavy_watch,9.0,WATCH,3575.0,3505.0,3396.5,13.312202852614895,51.162790697674424,27.1907042273565,0.0,-3.0955777460770273,-10850.0,1.6145941952155685,2.444051468139441,4.456870580724903,True,all_top3
2024-06-21,2024-06-24,3436,SUMCO,A,シリコンウエハ,tradable,10.0,WATCH,2368.0,2367.5,2354.0,-2.0273065784029765,19.595959595959588,7.720581545571981,-3.8570848558668325,-0.57022175290391,-1350.0,-1.1402194712873404,-2.515024534627719,-2.345498727884854,False,all_top3
2024-06-21,2024-06-24,4062,イビデン,A,パッケージ基板,heavy_watch,10.0,WATCH,3396.5,3325.0,3321.0,4.8302469135802495,42.410901467505234,19.008409250175195,-4.993006993006988,-0.12030075187969835,-400.0,-1.1402194712873404,-2.515024534627719,-2.345498727884854,False,all_top3
2024-06-21,2024-06-24,4004,レゾナック,A,パッケージ/CMP材料,tradable,9.0,WATCH,3451.0,3454.0,3403.0,-3.7109375,40.57026476578412,16.165560327996875,-3.7109375,-1.4765489287782319,-5100.0,-1.1402194712873404,-2.515024534627719,-2.345498727884854,False,all_top3
2024-06-24,2024-06-25,3436,SUMCO,A,シリコンウエハ,tradable,11.0,WATCH,2354.0,2341.5,2338.0,0.31962497336459617,19.91849210392256,6.279233561483033,-4.425497360941943,-0.1494768310911776,-350.0,-4.05104463112691,-1.6624264950261591,-10.44131313514649,False,all_top3
2024-06-24,2024-06-25,4063,信越化学工業,A,シリコンウエハ,tradable,10.0,WATCH,6019.0,6012.0,6125.0,1.2788154130910279,69.50154885947622,18.34261356486724,-3.1380753138075312,1.8795741849634062,11300.0,-4.05104463112691,-1.6624264950261591,-10.44131313514649,False,all_top3
2024-06-24,2024-06-25,6981,村田製作所,B,MLCC/電源部品/EMI,tradable,10.0,WATCH,3345.0,3292.0,3300.0,3.3045089561457797,23.87512498611264,11.608036579408875,-0.38713519952352504,0.2430133657351119,800.0,-4.05104463112691,-1.6624264950261591,-10.44131313514649,False,all_top3
2024-06-25,2024-06-26,4004,レゾナック,A,パッケージ/CMP材料,tradable,10.0,WATCH,3411.0,3474.0,3524.0,-3.88841927303466,41.242236024844715,11.667648791985851,-4.827008928571431,1.4392630972941856,5000.0,-3.8754581955595557,-4.539001982517476,-3.733394067152418,False,all_top3
2024-06-25,2024-06-26,4063,信越化学工業,A,シリコンウエハ,tradable,10.0,WATCH,6125.0,6199.0,6217.0,0.5251928442475018,70.94613452414178,18.080938941069412,-1.432249758609594,0.2903694144216873,1800.0,-3.8754581955595557,-4.539001982517476,-3.733394067152418,False,all_top3
2024-06-25,2024-06-26,6367,ダイキン工業,B,冷却/空調,tradable,10.0,WATCH,23020.0,22970.0,22975.0,1.1423550087873435,16.704689480354883,5.324804860863286,-1.2017167381974225,0.02176752285589778,500.0,-3.8754581955595557,-4.539001982517476,-3.733394067152418,False,all_top3
2024-06-26,2024-06-27,3436,SUMCO,A,シリコンウエハ,tradable,10.0,WATCH,2359.0,2342.5,2296.5,-2.2783761391880653,18.3642749623683,5.031166518254682,-4.222492894843688,-1.9637139807897497,-4600.0,-5.425737653517427,-7.227107564968682,-6.770910297386568,False,all_top3
2024-06-26,2024-06-27,4004,レゾナック,A,パッケージ/CMP材料,tradable,10.0,WATCH,3524.0,3524.0,3533.0,1.0321100917431103,47.20133667502089,13.605591303562914,-1.6741071428571397,0.25539160045402465,900.0,-5.425737653517427,-7.227107564968682,-6.770910297386568,False,all_top3
2024-06-26,2024-06-27,4063,信越化学工業,A,シリコンウエハ,tradable,10.0,WATCH,6217.0,6217.0,6199.0,1.834561834561832,73.51381523862686,17.47743798279693,0.0,-0.28952871159723115,-1800.0,-5.425737653517427,-7.227107564968682,-6.770910297386568,False,all_top3
2024-06-27,2024-06-28,4004,レゾナック,A,パッケージ/CMP材料,tradable,10.0,WATCH,3533.0,3551.0,3522.0,1.3482501434308736,52.48165731549417,12.267076797925625,-1.4229910714285698,-0.8166713601802322,-2900.0,-3.3675506775869724,-8.294615792608306,-5.191926119364842,False,all_top3
2024-06-27,2024-06-28,4063,信越化学工業,A,シリコンウエハ,tradable,10.0,WATCH,6199.0,6240.0,6238.0,0.24256144890038023,75.11299435028249,14.876284227536217,-0.28952871159723115,-0.03205128205128194,-200.0,-3.3675506775869724,-8.294615792608306,-5.191926119364842,False,all_top3
2024-06-27,2024-06-28,4186,東京応化工業,A,フォトレジスト,tradable,9.0,WATCH,4349.0,4331.0,4362.0,-1.9391206313415954,76.07287449392712,14.69886076523579,-3.183437221727514,0.7157700300161718,3100.0,-3.3675506775869724,-8.294615792608306,-5.191926119364842,False,all_top3
2024-06-28,2024-07-01,4004,レゾナック,A,パッケージ/CMP材料,tradable,11.0,WATCH,3522.0,3544.0,3451.0,2.0573746740075283,53.397212543554005,10.419984700467765,-1.7299107142857095,-2.624153498871329,-9300.0,-1.1967101974533878,-5.740285862284011,-2.39393125274755,False,all_top3
2024-06-28,2024-07-01,6504,富士電機,A,パワー半導体,tradable,11.0,WATCH,9152.0,9250.0,9144.0,2.1656619781201147,56.44444444444445,9.520322051016938,-3.764458464773923,-1.1459459459459476,-10600.0,-1.1967101974533878,-5.740285862284011,-2.39393125274755,False,all_top3
2024-06-28,2024-07-01,4063,信越化学工業,A,シリコンウエハ,tradable,10.0,WATCH,6238.0,6307.0,6238.0,2.649333552739841,75.96614950634697,13.428080996159665,0.0,-1.0940225146662486,-6900.0,-1.1967101974533878,-5.740285862284011,-2.39393125274755,False,all_top3
2024-07-01,2024-07-02,4004,レゾナック,A,パッケージ/CMP材料,tradable,11.0,WATCH,3451.0,3451.0,3477.0,1.4105201292976766,49.58820979627221,6.778633134483525,-3.7109375,0.7534048101999424,2600.0,1.9664802966091965,-5.388094763219831,5.24087918839935,True,all_top3
2024-07-01,2024-07-02,4063,信越化学工業,A,シリコンウエハ,tradable,11.0,WATCH,6238.0,6234.0,6300.0,3.638478152517033,78.4324942791762,11.253789905475298,0.0,1.0587102983638186,6600.0,1.9664802966091965,-5.388094763219831,5.24087918839935,True,all_top3
2024-07-01,2024-07-02,6504,富士電機,A,パワー半導体,tradable,11.0,WATCH,9144.0,9095.0,9080.0,2.1904336164505933,59.02608695652174,7.695569217723119,-3.8485804416403813,-0.16492578339747377,-1500.0,1.9664802966091965,-5.388094763219831,5.24087918839935,True,all_top3
2024-07-02,2024-07-03,4004,レゾナック,A,パッケージ/CMP材料,tradable,11.0,WATCH,3477.0,3470.0,3486.0,1.9349164467898028,2.2045855379188684,6.187393110188122,-2.98549107142857,0.4610951008645614,1600.0,1.4143175675723985,-6.044500477918435,-2.712346949222322,False,all_top3
2024-07-02,2024-07-03,4063,信越化学工業,A,シリコンウエハ,tradable,11.0,WATCH,6300.0,6343.0,6440.0,2.857142857142847,5.935765932402903,10.223105562242818,0.0,1.529244836827992,9700.0,1.4143175675723985,-6.044500477918435,-2.712346949222322,False,all_top3
2024-07-02,2024-07-03,6723,ルネサス,A,マイコン/アナログ,tradable,11.0,WATCH,3014.0,3053.0,3168.0,1.2088650100738674,3.166181755947295,8.414146355500574,-4.801010739102973,3.766786767114305,11500.0,1.4143175675723985,-6.044500477918435,-2.712346949222322,False,all_top3
2024-07-03,2024-07-04,3436,SUMCO,A,シリコンウエハ,tradable,11.0,WATCH,2462.0,2475.0,2466.5,4.366256888512088,6.9969578444154745,6.04481276328146,-0.04060089321965554,-0.34343434343434565,-850.0,3.657166069739337,-3.8915378353334806,1.4873395812681656,True,all_top3
2024-07-03,2024-07-04,4063,信越化学工業,A,シリコンウエハ,tradable,11.0,WATCH,6440.0,6476.0,6470.0,3.586939038121284,8.30810628994283,10.46387968356559,0.0,-0.09264978381716693,-600.0,3.657166069739337,-3.8915378353334806,1.4873395812681656,True,all_top3
2024-07-03,2024-07-04,6504,富士電機,A,パワー半導体,tradable,11.0,WATCH,9174.0,9170.0,9258.0,1.6284479893652337,0.9018917729872511,4.812653380190923,-3.533123028391172,0.9596510359869193,8800.0,3.657166069739337,-3.8915378353334806,1.4873395812681656,True,all_top3
2024-07-04,2024-07-05,3436,SUMCO,A,シリコンウエハ,tradable,11.0,WATCH,2466.5,2462.5,2452.0,7.40256912693229,7.099435518888408,5.319566851130686,0.0,-0.42639593908629925,-1050.0,,,,,all_top3
2024-07-04,2024-07-05,4004,レゾナック,A,パッケージ/CMP材料,tradable,11.0,WATCH,3638.0,3637.0,3580.0,2.971978488536653,6.623681125439629,7.923059580173963,0.0,-1.5672257354962915,-5700.0,,,,,all_top3
2024-07-04,2024-07-05,4063,信越化学工業,A,シリコンウエハ,tradable,11.0,WATCH,6470.0,6470.0,6444.0,4.371672850459762,6.765676567656764,8.791423133058473,0.0,-0.4018547140649198,-2600.0,,,,,all_top3
2024-07-05,2024-07-08,3436,SUMCO,A,シリコンウエハ,tradable,11.0,WATCH,2452.0,2440.0,2430.0,5.895055063701138,6.377440347071595,3.8930223886921134,-0.5878775592945473,-0.4098360655737654,-1000.0,4.338983887436143,-0.47643473068057496,1.4839938696561639,True,all_top3
2024-07-05,2024-07-08,4004,レゾナック,A,パッケージ/CMP材料,tradable,11.0,WATCH,3580.0,3577.0,3547.0,1.6467915956842605,5.108631826189081,4.608623490772223,-1.5942825728422205,-0.8386916410399792,-3000.0,4.338983887436143,-0.47643473068057496,1.4839938696561639,True,all_top3
2024-07-05,2024-07-08,4063,信越化学工業,A,シリコンウエハ,tradable,11.0,WATCH,6444.0,6495.0,6446.0,3.3023404937480016,5.449189985272462,6.281914261964139,-0.4018547140649198,-0.7544264819091651,-4900.0,4.338983887436143,-0.47643473068057496,1.4839938696561639,True,all_top3
2024-07-08,2024-07-09,3436,SUMCO,A,シリコンウエハ,tradable,11.0,WATCH,2430.0,2440.0,2472.5,3.7796284433055716,1.5461763476807278,2.1901493742430223,-1.4798297182242015,1.3319672131147486,3250.0,5.353367856415003,-0.6386347948654003,3.7720543938648543,True,all_top3
2024-07-08,2024-07-09,4004,レゾナック,A,パッケージ/CMP材料,tradable,11.0,WATCH,3547.0,3687.0,3854.0,2.781802376122866,2.8414033053058896,2.163669251241407,-2.5013743815283096,4.529427719012746,16700.0,5.353367856415003,-0.6386347948654003,3.7720543938648543,True,all_top3
2024-07-08,2024-07-09,4063,信越化学工業,A,シリコンウエハ,tradable,11.0,WATCH,6446.0,6546.0,6618.0,3.3344020519397333,3.867225265871732,4.285307517084291,-0.37094281298299947,1.0999083409715782,7200.0,5.353367856415003,-0.6386347948654003,3.7720543938648543,True,all_top3
2024-07-09,2024-07-10,3436,SUMCO,A,シリコンウエハ,tradable,11.0,WATCH,2472.5,2455.0,2496.5,5.392156862745101,3.6687631027253698,3.8315849592232665,0.0,1.6904276985743483,4150.0,5.259127431321331,-0.2889331436039755,5.695898356580575,True,all_top3
2024-07-09,2024-07-10,4004,レゾナック,A,パッケージ/CMP材料,tradable,11.0,WATCH,3854.0,3795.0,3783.0,10.842680471670985,12.034883720930223,10.431065112494121,0.0,-0.3162055335968361,-1200.0,5.259127431321331,-0.2889331436039755,5.695898356580575,True,all_top3
2024-07-09,2024-07-10,4062,イビデン,A,パッケージ基板,heavy_watch,11.0,WATCH,3421.5,3400.0,3402.5,5.7814190755912875,9.69862135299775,4.209814575668225,-4.29370629370629,0.07352941176470562,250.0,5.259127431321331,-0.2889331436039755,5.695898356580575,True,all_top3
2024-07-10,2024-07-11,3436,SUMCO,A,シリコンウエハ,tradable,11.0,WATCH,2496.5,2559.5,2643.5,1.4012997562957041,4.216238781047799,4.4962914594739445,0.0,3.281890994334824,8400.0,6.4842279154712745,2.865980207189933,9.977994355479414,True,all_top3
2024-07-10,2024-07-11,4004,レゾナック,A,パッケージ/CMP材料,tradable,11.0,WATCH,3783.0,3854.0,3870.0,8.519793459552494,13.094170403587446,7.874895917692282,-1.8422418266735852,0.41515308770108117,1600.0,6.4842279154712745,2.865980207189933,9.977994355479414,True,all_top3
2024-07-10,2024-07-11,4062,イビデン,A,パッケージ基板,heavy_watch,11.0,WATCH,3402.5,3450.0,3440.5,1.2648809523809534,9.282158342701141,3.386143066367686,-4.825174825174827,-0.2753623188405774,-950.0,6.4842279154712745,2.865980207189933,9.977994355479414,True,all_top3
2024-07-11,2024-07-12,3436,SUMCO,A,シリコンウエハ,tradable,11.0,WATCH,2643.5,2543.5,2573.0,7.176160551388611,7.328461226146965,10.022058517501154,0.0,1.1598191468449093,2950.0,0.8482362817667344,-4.8165555064351935,-0.6859972418085114,False,all_top3
2024-07-11,2024-07-12,4004,レゾナック,A,パッケージ/CMP材料,tradable,11.0,WATCH,3870.0,3789.0,3756.0,6.377130291368882,13.756613756613767,9.782251018393495,0.0,-0.8709422011084711,-3300.0,0.8482362817667344,-4.8165555064351935,-0.6859972418085114,False,all_top3
2024-07-11,2024-07-12,4062,イビデン,A,パッケージ基板,heavy_watch,11.0,WATCH,3440.5,3392.0,3369.5,4.1944276196244745,9.049128367670356,4.143964160309976,-3.7622377622377634,-0.6633254716981174,-2250.0,0.8482362817667344,-4.8165555064351935,-0.6859972418085114,False,all_top3
2024-07-12,2024-07-16,3436,SUMCO,A,シリコンウエハ,tradable,11.0,WATCH,2573.0,2590.0,2644.0,4.934747145187601,6.4542821679768325,6.6121934847643615,-2.6669188575751845,2.0849420849420763,5400.0,2.101721468254447,1.4817605302452241,2.710008433988431,True,all_top3
2024-07-12,2024-07-16,4004,レゾナック,A,パッケージ/CMP材料,tradable,11.0,WATCH,3756.0,3800.0,3817.0,4.916201117318431,4.79910714285714,6.126877564167765,-2.9457364341085257,0.44736842105264074,1700.0,2.101721468254447,1.4817605302452241,2.710008433988431,True,all_top3
2024-07-12,2024-07-16,4063,信越化学工業,A,シリコンウエハ,tradable,11.0,WATCH,6621.0,6697.0,6707.0,2.746741154562393,7.74613506916193,5.340028256138085,-1.4145324597975018,0.149320591309543,1000.0,2.101721468254447,1.4817605302452241,2.710008433988431,True,all_top3
2024-07-16,2024-07-17,3436,SUMCO,A,シリコンウエハ,tradable,11.0,WATCH,2644.0,2605.0,2663.0,8.806584362139924,12.678457276795218,9.100212093453152,0.0,2.2264875239923265,5800.0,0.6735167648700413,-2.783286215393277,-3.820980427682774,False,all_top3
2024-07-16,2024-07-17,4004,レゾナック,A,パッケージ/CMP材料,tradable,11.0,WATCH,3817.0,3904.0,3922.0,7.612066535100093,10.637681159420298,7.403739012009414,-1.3695090439276525,0.4610655737705027,1800.0,0.6735167648700413,-2.783286215393277,-3.820980427682774,False,all_top3
2024-07-16,2024-07-17,4062,イビデン,A,パッケージ基板,heavy_watch,11.0,WATCH,3405.5,3442.5,3485.5,2.5907516192197555,2.7300150829562497,2.5456494507612337,-4.741258741258736,1.2490922294843942,4300.0,0.6735167648700413,-2.783286215393277,-3.820980427682774,False,all_top3
2024-07-17,2024-07-18,3436,SUMCO,A,シリコンウエハ,tradable,11.0,WATCH,2663.0,2533.0,2548.0,7.704752275025273,10.796754732681514,9.382316457048034,0.0,0.5921831819976298,1500.0,-8.397437816404851,-12.383605444117585,-12.541698420464853,False,all_top3
2024-07-17,2024-07-18,4004,レゾナック,A,パッケージ/CMP材料,tradable,11.0,WATCH,3922.0,3810.0,3768.0,1.7644006227296227,10.510002817695119,9.762787000861994,0.0,-1.1023622047244053,-4200.0,-8.397437816404851,-12.383605444117585,-12.541698420464853,False,all_top3
2024-07-17,2024-07-18,4062,イビデン,A,パッケージ基板,heavy_watch,11.0,WATCH,3485.5,3380.0,3353.5,1.8705246237030515,3.3659549228944208,4.493317584137291,-2.503496503496505,-0.7840236686390556,-2650.0,-8.397437816404851,-12.383605444117585,-12.541698420464853,False,all_top3
2024-07-18,2024-07-19,3436,SUMCO,A,シリコンウエハ,tradable,11.0,WATCH,2548.0,2560.0,2591.5,2.062888043260558,5.550952775476392,4.3971352246095385,-4.318437852046564,1.2304687499999911,3150.0,-4.618525090243186,-9.813406433671833,-4.952908251501487,False,all_top3
2024-07-18,2024-07-19,4004,レゾナック,A,パッケージ/CMP材料,tradable,10.0,WATCH,3768.0,3768.0,3717.0,-0.3965107057890549,8.027522935779817,4.955878420536597,-3.926568077511472,-1.3535031847133783,-5100.0,-4.618525090243186,-9.813406433671833,-4.952908251501487,False,all_top3
2024-07-18,2024-07-19,4063,信越化学工業,A,シリコンウエハ,tradable,10.0,WATCH,6702.0,6650.0,6733.0,-0.20845741512804938,9.778869778869769,5.514726719691665,-1.6869590729059691,1.248120300751876,8300.0,-4.618525090243186,-9.813406433671833,-4.952908251501487,False,all_top3
