selection_date,backtest_date,ticker,stock_name,v2_action,v2_score,v2_confidence,grok_rank,buy_price,phase2_return_pct,day1_close,day1_return_pct,day1_profit_100,day2_close,day2_return_pct,day2_profit_100,day3_close,day3_return_pct,day3_profit_100,day4_close,day4_return_pct,day4_profit_100,day5_close,day5_return_pct,day5_profit_100
2025-11-05,2025-11-05,2160.T,,買い,30,中,2,2499.0,-1.3205282112845138,2522.0,0.9203681472589036,2300.0,2511.0,0.4801920768307323,1200.0,2566.0,2.681072428971589,6700.0,2506.0,0.2801120448179272,700.0,2541.0,1.680672268907563,4200.0
2025-11-05,2025-11-05,6232.T,,売り,-35,高,4,1041.0,-1.921229586935639,995.0,4.418828049951969,4600.0,1007.0,3.266090297790586,3400.0,1025.0,1.536983669548511,1600.0,1003.0,3.6503362151777137,3800.0,1036.0,0.48030739673390976,500.0
2025-11-05,2025-11-05,3660.T,,静観,0,中,1,446.0,-1.345291479820628,434.0,-2.690582959641256,-1200.0,440.0,-1.345291479820628,-600.0,448.0,0.4484304932735426,200.0,508.0,13.901345291479823,6200.000000000001,487.0,9.192825112107624,4100.0
2025-11-05,2025-11-05,3350.T,,買い,40,高,3,429.0,2.797202797202797,424.0,-1.1655011655011656,-500.0,415.0,-3.263403263403263,-1400.0,427.0,-0.4662004662004662,-200.0,413.0,-3.7296037296037294,-1600.0,425.0,-0.9324009324009324,-400.0
2025-11-05,2025-11-05,7983.T,,買い,20,中,5,1484.0,-3.167115902964959,1476.0,-0.5390835579514826,-800.0,1456.0,-1.8867924528301887,-2800.0,1511.0,1.8194070080862534,2700.0000000000005,1504.0,1.3477088948787064,2000.0000000000005,1560.0,5.121293800539084,7600.0
2025-11-06,2025-11-06,6994.T,,買い,45,高,8,762.0,0.13123359580052493,726.0,-4.724409448818897,-3600.0,768.0,0.7874015748031495,600.0,789.0,3.543307086614173,2700.0,798.0,4.724409448818897,3600.0,835.0,9.580052493438322,7300.000000000002
2025-11-06,2025-11-06,6022.T,,買い,15,中,11,5860.0,-1.877133105802048,5300.0,-9.556313993174061,-56000.0,4980.0,-15.017064846416384,-88000.00000000001,4780.0,-18.43003412969283,-108000.0,4685.0,-20.05119453924915,-117500.0,4595.0,-21.58703071672355,-126500.00000000003
2025-11-06,2025-11-06,4237.T,,静観,0,中,13,311.0,-0.6430868167202572,307.0,-1.2861736334405145,-400.0,312.0,0.3215434083601286,100.0,310.0,-0.3215434083601286,-100.0,314.0,0.964630225080386,300.00000000000006,308.0,-0.964630225080386,-300.00000000000006
2025-11-06,2025-11-06,6993.T,,売り,-35,高,10,51.0,-11.76470588235294,44.0,13.725490196078432,700.0000000000001,43.0,15.686274509803921,800.0,40.0,21.568627450980394,1100.0,43.0,15.686274509803921,800.0,42.0,17.647058823529413,900.0
2025-11-06,2025-11-06,219A.T,,買い,20,中,9,1900.0,-4.368421052631579,1767.0,-7.000000000000001,-13300.0,1750.0,-7.894736842105263,-15000.0,1702.0,-10.421052631578947,-19800.0,1815.0,-4.473684210526316,-8500.0,1805.0,-5.0,-9500.0
2025-11-06,2025-11-06,3082.T,,売り,-50,高,12,920.0,0.0,920.0,0.0,0.0,922.0,-0.21739130434782608,-200.0,933.0,-1.4130434782608696,-1300.0,939.0,-2.0652173913043477,-1900.0,933.0,-1.4130434782608696,-1300.0
2025-11-06,2025-11-06,6366.T,,買い,40,高,4,477.0,5.450733752620545,474.0,-0.628930817610063,-300.00000000000006,493.0,3.3542976939203357,1600.0,492.0,3.1446540880503147,1500.0,529.0,10.90146750524109,5200.0,569.0,19.28721174004193,9200.0
2025-11-06,2025-11-06,7069.T,,買い,40,高,2,914.0,0.0,816.0,-10.722100656455142,-9799.999999999998,808.0,-11.597374179431071,-10599.999999999998,796.0,-12.910284463894966,-11800.0,846.0,-7.439824945295405,-6800.0,778.0,-14.87964989059081,-13600.0
2025-11-06,2025-11-06,4082.T,,買い,20,中,1,1420.0,-13.521126760563378,1220.0,-14.084507042253522,-20000.0,1195.0,-15.845070422535212,-22500.000000000004,1201.0,-15.422535211267604,-21899.999999999996,1172.0,-17.464788732394364,-24799.999999999996,1170.0,-17.6056338028169,-24999.999999999996
2025-11-06,2025-11-06,4875.T,,買い,20,中,5,233.0,-9.012875536480687,232.0,-0.4291845493562232,-100.0,218.0,-6.437768240343347,-1500.0,237.0,1.7167381974248928,400.0,240.0,3.004291845493562,700.0,240.0,3.004291845493562,700.0
2025-11-06,2025-11-06,7729.T,,売り,65,高,3,11275.0,-3.680709534368071,10785.0,4.34589800443459,49000.0,10945.0,2.9268292682926833,33000.00000000001,10770.0,4.478935698447894,50500.00000000001,10605.0,5.942350332594235,67000.0,10670.0,5.365853658536586,60500.000000000015
2025-11-06,2025-11-06,4570.T,,買い,65,高,6,580.0,-5.0,525.0,-9.482758620689655,-5500.0,514.0,-11.379310344827587,-6600.0,525.0,-9.482758620689655,-5500.0,532.0,-8.275862068965518,-4800.0,601.0,3.620689655172414,2100.0
2025-11-06,2025-11-06,6240.T,,買い,45,高,7,654.0,1.3761467889908259,629.0,-3.82262996941896,-2500.0,644.0,-1.529051987767584,-1000.0,636.0,-2.7522935779816518,-1800.0000000000005,659.0,0.764525993883792,500.0,658.0,0.6116207951070336,399.99999999999994
2025-11-07,2025-11-07,6524.T,,静観,-5,中,10,3280.0,0.3048780487804878,3455.0,5.335365853658536,17500.0,3330.0,1.524390243902439,5000.0,3320.0,1.2195121951219512,4000.0,3280.0,0.0,0.0,3240.0,-1.2195121951219512,-4000.0
2025-11-07,2025-11-07,7711.T,,買い,30,中,9,6470.0,-4.1731066460587325,5620.0,-13.137557959814528,-84999.99999999999,6620.0,2.3183925811437405,15000.0,7620.0,17.77434312210201,115000.0,6960.0,7.573415765069552,49000.0,6580.0,1.7001545595054095,11000.0
2025-11-07,2025-11-07,7018.T,,売り,10,中,8,16280.0,-6.326781326781326,16260.0,0.12285012285012285,2000.0,15250.0,6.326781326781326,103000.0,15330.0,5.835380835380835,95000.0,15330.0,5.835380835380835,95000.0,15900.0,2.334152334152334,37999.99999999999
2025-11-07,2025-11-07,3798.T,,静観,0,中,7,718.0,-2.6462395543175488,656.0,-8.635097493036211,-6199.999999999999,658.0,-8.356545961002785,-6000.0,668.0,-6.963788300835655,-5000.0,701.0,-2.3676880222841223,-1699.9999999999995,658.0,-8.356545961002785,-6000.0
2025-11-07,2025-11-07,7826.T,,静観,0,中,6,3225.0,-3.875968992248062,3385.0,4.961240310077519,16000.0,3435.0,6.511627906976744,21000.0,3380.0,4.8062015503875966,15500.0,3430.0,6.3565891472868215,20500.0,3125.0,-3.10077519379845,-10000.000000000002
2025-11-07,2025-11-07,2700.T,,買い,65,高,5,4220.0,0.0,3740.0,-11.374407582938389,-48000.00000000001,3430.0,-18.72037914691943,-79000.0,3405.0,-19.312796208530806,-81500.0,3270.0,-22.511848341232227,-95000.0,3235.0,-23.341232227488153,-98500.0
2025-11-07,2025-11-07,8105.T,,買い,25,中,3,654.0,-3.669724770642202,674.0,3.058103975535168,2000.0,774.0,18.34862385321101,12000.0,924.0,41.284403669724774,27000.0,774.0,18.34862385321101,12000.0,624.0,-4.587155963302752,-3000.0
2025-11-07,2025-11-07,6328.T,,買い,20,中,2,4395.0,-1.2514220705346986,4380.0,-0.3412969283276451,-1500.0000000000002,4350.0,-1.023890784982935,-4500.0,4390.0,-0.11376564277588168,-500.0,4435.0,0.9101251422070534,4000.0,4355.0,-0.9101251422070534,-4000.0
2025-11-07,2025-11-07,7746.T,,売り,-15,中,1,406.0,-2.955665024630542,383.0,5.665024630541872,2300.0,362.0,10.83743842364532,4400.0,400.0,1.477832512315271,600.0,389.0,4.1871921182266005,1700.0,388.0,4.433497536945813,1800.0
2025-11-07,2025-11-07,3110.T,,買い,25,中,4,9780.0,0.0,11280.0,15.337423312883436,150000.0,12260.0,25.357873210633947,248000.0,13500.0,38.036809815950924,372000.00000000006,13620.0,39.263803680981596,384000.0,13380.0,36.809815950920246,360000.0
2025-11-10,2025-11-10,3744.T,,静観,-5,中,12,554.0,-4.693140794223827,545.0,-1.6245487364620936,-900.0,573.0,3.429602888086643,1900.0,543.0,-1.9855595667870036,-1100.0,533.0,-3.790613718411552,-2100.0,527.0,-4.873646209386282,-2700.0
2025-11-10,2025-11-10,5189.T,,売り,-20,中,10,2333.0,-0.08572653236176596,2350.0,-0.7286755250750108,-1700.0000000000005,2350.0,-0.7286755250750108,-1700.0000000000005,2348.0,-0.6429489927132447,-1500.0,2346.0,-0.5572224603514788,-1300.0000000000002,2344.0,-0.47149592798971285,-1100.0
2025-11-10,2025-11-10,6803.T,,静観,5,中,9,95.0,7.368421052631578,103.0,8.421052631578947,800.0,107.0,12.631578947368421,1200.0,106.0,11.578947368421053,1100.0,104.0,9.473684210526317,900.0000000000002,104.0,9.473684210526317,900.0000000000002
2025-11-10,2025-11-10,6986.T,,売り,-15,中,8,654.0,0.9174311926605505,642.0,1.834862385321101,1200.0,687.0,-5.045871559633028,-3300.0,677.0,-3.5168195718654434,-2300.0,648.0,0.9174311926605505,600.0,612.0,6.422018348623854,4200.0
2025-11-10,2025-11-10,6927.T,,買い,25,中,7,967.0,1.0341261633919339,994.0,2.792140641158221,2699.9999999999995,1018.0,5.274043433298862,5100.0,1039.0,7.445708376421924,7200.0,1080.0,11.685625646328852,11299.999999999998,1075.0,11.168562564632884,10799.999999999998
2025-11-10,2025-11-10,7937.T,,静観,15,中,11,2362.0,-2.032176121930567,2296.0,-2.79424216765453,-6600.0,2316.0,-1.947502116850127,-4600.0,2344.0,-0.7620660457239627,-1800.0,2370.0,0.3386960203217612,800.0,2399.0,1.5664690939881456,3700.0
2025-11-10,2025-11-10,4318.T,,買い,40,高,3,2370.0,0.5485232067510549,792.6666870117188,-66.55414822735364,-157733.33129882812,815.0,-65.61181434599156,-155500.0,825.6666870117188,-65.1617431640625,-154433.33129882812,820.0,-65.40084388185655,-155000.0,816.0,-65.56962025316456,-155400.00000000003
2025-11-10,2025-11-10,3077.T,,買い,20,中,1,595.0,-4.53781512605042,571.0,-4.033613445378151,-2399.9999999999995,600.0,0.8403361344537815,500.0,601.0,1.0084033613445378,599.9999999999999,604.0,1.5126050420168067,900.0,565.0,-5.042016806722689,-3000.0
2025-11-10,2025-11-10,4598.T,,売り,-35,高,4,523.0,-8.98661567877629,475.0,9.177820267686425,4800.0,500.0,4.397705544933078,2300.0,494.0,5.544933078393881,2899.9999999999995,512.0,2.1032504780114722,1100.0,548.0,-4.780114722753346,-2500.0
2025-11-10,2025-11-10,6232.T,,売り,-15,中,2,1048.0,-2.1946564885496183,1003.0,4.293893129770993,4500.0,1036.0,1.1450381679389312,1199.9999999999998,1033.0,1.4312977099236641,1500.0,1011.0,3.5305343511450387,3700.0,1008.0,3.816793893129771,4000.0
2025-11-10,2025-11-10,8746.T,,買い,25,中,6,453.0,1.545253863134658,458.0,1.1037527593818985,500.0,485.0,7.06401766004415,3200.0,482.0,6.401766004415011,2899.9999999999995,476.0,5.077262693156733,2300.0,437.0,-3.532008830022075,-1600.0
2025-11-10,2025-11-10,2334.T,,買い,20,中,5,4500.0,12.88888888888889,563.0,-87.4888888888889,-393700.0,542.0,-87.95555555555555,-395800.0,458.0,-89.82222222222222,-404200.0,446.0,-90.08888888888889,-405400.0,455.0,-89.88888888888889,-404500.0
2025-11-11,2025-11-11,7320.T,,買い,20,中,6,2129.0,0.8454673555659934,2171.0,1.972757162987318,4200.0,1671.0,-21.512447158290275,-45799.99999999999,1540.0,-27.665570690465007,-58900.0,1578.0,-25.88069516204791,-55100.0,1590.0,-25.317050258337247,-53900.0
2025-11-11,2025-11-11,3766.T,,買い,35,中,9,1258.0,1.2718600953895072,1245.0,-1.0333863275039745,-1299.9999999999998,1285.0,2.146263910969793,2700.0,1248.0,-0.7949125596184419,-1000.0,1243.0,-1.192368839427663,-1500.0000000000002,1241.0,-1.3513513513513513,-1700.0
2025-11-11,2025-11-11,9302.T,,買い,45,高,8,3752.0,0.18656716417910446,3822.0,1.8656716417910446,7000.0,3847.0,2.5319829424307034,9500.0,3784.0,0.8528784648187633,3200.0,3835.0,2.2121535181236673,8300.0,3780.0,0.7462686567164178,2799.9999999999995
2025-11-11,2025-11-11,9158.T,,買い,25,中,7,967.0,1.861427094105481,977.0,1.0341261633919339,1000.0,983.0,1.6546018614270943,1600.0,1004.0,3.8262668045501553,3700.0,959.0,-0.8273009307135472,-800.0,968.0,0.1034126163391934,100.0
2025-11-11,2025-11-11,5941.T,,買い,45,高,5,2379.0,-0.37831021437578816,2361.0,-0.7566204287515763,-1800.0,2372.0,-0.2942412778478352,-700.0,2362.0,-0.7145859604875998,-1700.0,2360.0,-0.7986548970155528,-1900.0000000000005,2355.0,-1.008827238335435,-2400.0
2025-11-11,2025-11-11,8850.T,,静観,-5,中,10,4765.0,-1.888772298006296,4830.0,1.3641133263378804,6500.0,4800.0,0.7345225603357817,3499.999999999999,4790.0,0.5246589716684155,2500.0,4690.0,-1.5739769150052465,-7499.999999999998,4650.0,-2.413431269674711,-11499.999999999996
2025-11-11,2025-11-11,6794.T,,買い,25,中,4,2525.0,-0.2772277227722772,2617.0,3.6435643564356432,9200.0,2569.0,1.7425742574257428,4400.000000000001,2537.0,0.4752475247524752,1200.0,2534.0,0.3564356435643565,900.0000000000002,2494.0,-1.2277227722772277,-3100.0
2025-11-11,2025-11-11,1944.T,,買い,40,高,3,6255.0,-0.8313349320543565,6197.0,-0.9272581934452437,-5800.0,6388.0,2.126298960831335,13300.0,6207.0,-0.7673860911270983,-4800.0,6311.0,0.8952837729816147,5600.0,6170.0,-1.3589128697042365,-8500.0
2025-11-11,2025-11-11,3895.T,,静観,15,中,11,403.0,0.0,403.0,0.0,0.0,406.0,0.7444168734491315,300.0,403.0,0.0,0.0,404.0,0.24813895781637718,100.0,403.0,0.0,0.0
2025-11-11,2025-11-11,3103.T,,買い,30,中,1,197.0,25.380710659898476,275.0,39.59390862944163,7800.0,267.0,35.53299492385787,7000.0,273.0,38.578680203045685,7600.0,270.0,37.055837563451774,7300.0,269.0,36.54822335025381,7200.0
2025-11-11,2025-11-11,7014.T,,買い,45,高,2,4455.0,-2.8058361391694726,4435.0,-0.44893378226711567,-2000.0,4585.0,2.9180695847362514,13000.0,4590.0,3.0303030303030303,13500.0,4810.0,7.968574635241302,35500.0,4475.0,0.44893378226711567,2000.0
2025-11-12,2025-11-12,5952.T,,静観,15,中,7,201.0,0.0,198.0,-1.4925373134328357,-299.99999999999994,198.0,-1.4925373134328357,-299.99999999999994,190.0,-5.472636815920398,-1100.0,186.0,-7.462686567164178,-1499.9999999999998,189.0,-5.970149253731343,-1199.9999999999998
2025-11-12,2025-11-12,6496.T,,買い,-10,中,6,6060.0,3.6303630363036308,6229.62451171875,2.7990843517945545,16962.451171875,5972.12060546875,-1.4501550252681519,-8787.939453125,6061.25634765625,0.02073180950907591,125.63476562500003,5863.17626953125,-3.2479163443688117,-19682.373046875,5744.328125,-5.209106848184819,-31567.1875
2025-11-12,2025-11-12,4591.T,,売り,-15,中,3,89.0,2.247191011235955,90.0,-1.1235955056179776,-100.00000000000003,88.0,1.1235955056179776,100.00000000000003,84.0,5.617977528089887,500.0,82.0,7.865168539325842,700.0,83.0,6.741573033707865,600.0
2025-11-12,2025-11-12,8105.T,,売り,-15,中,5,849.0,8.8339222614841,774.0,8.8339222614841,7500.0,624.0,26.501766784452297,22500.0,524.0,38.28032979976443,32500.0,424.0,50.05889281507656,42500.0,390.0,54.06360424028268,45899.99999999999
2025-11-12,2025-11-12,7320.T,,売り,-20,中,4,2131.0,1.8770530267480057,1671.0,21.586109807602064,46000.0,1540.0,27.733458470201782,59100.0,1578.0,25.950258094791177,55300.0,1590.0,25.387142186766777,54100.0,1536.0,27.921163772876582,59500.0
2025-11-12,2025-11-12,4259.T,,買い,45,高,1,725.0,2.4827586206896552,729.0,0.5517241379310345,399.99999999999994,681.0,-6.068965517241379,-4399.999999999999,718.0,-0.9655172413793104,-700.0,680.0,-6.206896551724138,-4500.0,684.0,-5.655172413793103,-4100.0
2025-11-12,2025-11-12,7438.T,,買い,45,高,2,1574.0,-0.25412960609911056,1575.0,0.06353240152477764,100.0,1564.0,-0.6353240152477764,-1000.0,1548.0,-1.6518424396442184,-2600.0,1514.0,-3.8119440914866582,-6000.0,1504.0,-4.447268106734435,-7000.0
2025-11-13,2025-11-13,4598.T,,静観,5,中,3,505.0,-2.178217821782178,512.0,1.3861386138613863,700.0000000000001,548.0,8.514851485148515,4300.0,535.0,5.9405940594059405,3000.0,540.0,6.9306930693069315,3500.0,555.0,9.900990099009901,5000.0
2025-11-13,2025-11-13,2378.T,,買い,25,中,4,1043.0,-0.4793863854266539,1038.0,-0.4793863854266539,-500.0,1034.0,-0.862895493767977,-900.0,1022.0,-2.013422818791946,-2100.0,1030.0,-1.2464046021093003,-1300.0,1034.0,-0.862895493767977,-900.0
2025-11-13,2025-11-13,5029.T,,買い,35,中,9,1089.0,0.642791551882461,1110.0,1.9283746556473829,2100.0,1094.0,0.4591368227731864,500.0,1026.0,-5.785123966942149,-6300.0,1000.0,-8.172635445362717,-8899.999999999998,964.0,-11.47842056932966,-12500.0
2025-11-13,2025-11-13,241A.T,,静観,10,中,11,635.0,-4.724409448818897,575.0,-9.448818897637794,-6000.0,545.0,-14.173228346456693,-9000.0,538.0,-15.275590551181104,-9700.000000000002,530.0,-16.535433070866144,-10500.000000000004,514.0,-19.055118110236222,-12100.000000000002
2025-11-13,2025-11-13,4251.T,,静観,0,中,7,1160.0,1.9827586206896552,1188.0,2.413793103448276,2800.0,1225.0,5.603448275862069,6500.0,1202.0,3.620689655172414,4200.0,1157.0,-0.25862068965517243,-300.0,1168.0,0.6896551724137931,800.0000000000002
2025-11-13,2025-11-13,7294.T,,買い,40,高,6,972.0,0.823045267489712,988.0,1.646090534979424,1600.0,976.0,0.411522633744856,400.0,964.0,-0.823045267489712,-800.0,946.0,-2.674897119341564,-2600.0,935.0,-3.8065843621399176,-3700.0
2025-11-13,2025-11-13,4499.T,,売り,-15,中,1,2648.0,-1.4350453172205437,2529.0,4.493957703927492,11900.0,2380.0,10.120845921450151,26800.0,2403.0,9.25226586102719,24500.000000000004,2431.0,8.194864048338369,21700.0,2491.0,5.929003021148036,15700.0
2025-11-13,2025-11-13,4165.T,,静観,0,中,5,995.0,-8.542713567839195,848.0,-14.773869346733667,-14700.0,833.0,-16.281407035175878,-16199.999999999996,816.0,-17.98994974874372,-17900.0,837.0,-15.879396984924623,-15800.0,812.0,-18.391959798994975,-18300.0
2025-11-13,2025-11-13,5071.T,,静観,-5,中,12,1368.0,1.9736842105263157,1378.0,0.7309941520467835,999.9999999999998,1370.0,0.14619883040935672,200.0,1356.0,-0.8771929824561403,-1200.0,1372.0,0.29239766081871343,400.0,1375.0,0.5116959064327485,700.0
2025-11-13,2025-11-13,5255.T,,買い,65,高,8,179.0,-3.910614525139665,171.0,-4.4692737430167595,-799.9999999999999,199.0,11.1731843575419,2000.0,209.0,16.75977653631285,2999.9999999999995,189.0,5.58659217877095,1000.0,205.0,14.52513966480447,2600.0000000000005
2025-11-13,2025-11-13,325A.T,,買い,40,高,2,4275.0,-1.7543859649122806,4320.0,1.0526315789473684,4500.0,4250.0,-0.5847953216374269,-2500.0,4050.0,-5.263157894736842,-22500.0,4090.0,-4.3274853801169595,-18500.000000000004,4115.0,-3.7426900584795324,-16000.0
2025-11-14,2025-11-14,1844.T,,買い,20,中,9,634.0,4.100946372239748,629.0,-0.7886435331230284,-500.0,610.0,-3.7854889589905363,-2400.0,608.0,-4.100946372239748,-2600.0,610.0,-3.7854889589905363,-2400.0,608.0,-4.100946372239748,-2600.0
2025-11-14,2025-11-14,6309.T,,静観,0,中,7,1624.0,1.66256157635468,1632.0,0.49261083743842365,800.0,1607.0,-1.0467980295566501,-1700.0,1602.0,-1.354679802955665,-2200.0,1639.0,0.9236453201970444,1500.0000000000002,1670.0,2.832512315270936,4600.0
2025-11-14,2025-11-14,5711.T,,静観,-5,中,10,3050.0,2.1311475409836063,3123.0,2.3934426229508197,7300.0,3012.0,-1.2459016393442623,-3800.0,2997.0,-1.737704918032787,-5300.0,3063.0,0.42622950819672134,1300.0000000000002,2992.0,-1.9016393442622952,-5800.0
2025-11-14,2025-11-14,8136.T,,買い,35,中,11,5800.0,0.22413793103448273,5459.0,-5.879310344827586,-34100.0,5539.0,-4.5,-26100.0,5453.0,-5.982758620689655,-34700.0,5242.0,-9.620689655172415,-55800.000000000015,5522.0,-4.793103448275862,-27800.0
2025-11-14,2025-11-14,5406.T,,買い,45,高,8,1846.5,3.0056864337936635,1900.0,2.8973734091524506,5350.0,1865.5,1.0289737340915246,1900.0,1866.0,1.0560519902518277,1950.0,1914.5,3.6826428378012457,6800.0,1903.5,3.086921202274574,5700.000000000001
2025-11-14,2025-11-14,9501.T,,静観,10,中,4,910.0,-3.5164835164835164,900.0,-1.098901098901099,-1000.0,880.5999755859375,-3.230771913633242,-2940.00244140625,868.0,-4.615384615384616,-4200.0,834.0,-8.35164835164835,-7599.999999999998,817.9000244140625,-10.12087643801511,-9209.99755859375
2025-11-14,2025-11-14,5706.T,,売り,45,高,2,18200.0,7.142857142857142,21230.0,-16.648351648351646,-302999.99999999994,19425.0,-6.730769230769231,-122500.0,19400.0,-6.593406593406594,-120000.0,20850.0,-14.560439560439562,-265000.0,18290.0,-0.49450549450549447,-9000.0
2025-11-14,2025-11-14,4061.T,,買い,45,高,5,2433.0,0.6165228113440198,2458.0,1.0275380189066996,2500.0,2367.5,-2.692149609535553,-6550.0,2378.0,-2.2605836415947387,-5499.999999999999,2453.0,0.8220304151253596,2000.0,2485.0,2.137279079325935,5200.0
2025-11-14,2025-11-14,4575.T,,買い,50,高,3,815.0,0.36809815950920244,789.0,-3.190184049079755,-2600.0000000000005,777.0,-4.662576687116564,-3799.999999999999,788.0,-3.3128834355828225,-2700.0000000000005,789.0,-3.190184049079755,-2600.0000000000005,804.0,-1.3496932515337423,-1100.0
2025-11-14,2025-11-14,6087.T,,買い,40,高,6,3185.0,-0.3139717425431711,3170.0,-0.47095761381475665,-1499.9999999999998,3160.0,-0.7849293563579277,-2499.9999999999995,3145.0,-1.2558869701726845,-4000.0,3155.0,-0.9419152276295133,-2999.9999999999995,3195.0,0.3139717425431711,1000.0
